,Isolate,RIFAMPICIN,ISONIAZID,PYRAZINAMIDE,ETHAMBUTOL,STREPTOMYCIN,LEVOFLOXACIN,CAPREOMYCIN,AMIKACIN,MOXIFLOXACIN,OFLOXACIN,KANAMYCIN,ETHIONAMIDE,CIPROFLOXACIN
ERR2510410,site.06.subj.SZH_0016-14.lab.06MIL0188.iso.1,0.010093122720718384,0.006145358085632324,0.1575183868408203,0.30892765522003174,0.4304530620574951,0.017208516597747803,0.951836109161377,0.1857006847858429,0.062160998582839966,0.011132746934890747,0.36906179785728455,0.9353280067443848,0.002087891101837158
ERR2510409,site.06.subj.SZH_0010-14.lab.06MIL0187.iso.1,0.7969884872436523,0.9434033632278442,0.9939110279083252,0.995012104511261,0.9374715089797974,0.9060057401657104,0.9950779676437378,0.9150335192680359,0.9595922231674194,0.9319670796394348,0.9748721122741699,0.9906581044197083,0.9999182224273682
ERR2510403,site.06.subj.PIMS_0019-14.lab.06MIL0181.iso.1,0.0029525160789489746,0.0028952360153198242,0.21487995982170105,0.49619588255882263,0.3048272430896759,0.019570231437683105,0.978668212890625,0.15066319704055786,0.06535854935646057,0.009623199701309204,0.4274860620498657,0.9289282560348511,0.0028069019317626953
ERR2510402,site.06.subj.SSM_0130-14.lab.06MIL0180.iso.1,0.0036393404006958008,0.005642950534820557,0.2148822546005249,0.5127600431442261,0.06400161981582642,0.09937375783920288,0.9648857116699219,0.31812283396720886,0.1024579405784607,0.016199111938476562,0.5069950222969055,0.9391214847564697,0.019074827432632446
ERR2510399,site.06.subj.SSM_0127-14.lab.06MIL0177.iso.1,0.004121750593185425,0.006691545248031616,0.019342422485351562,0.08307129144668579,0.0052880942821502686,0.07784378528594971,0.334250271320343,0.0028354227542877197,0.03107452392578125,0.01252719759941101,0.0007440447807312012,0.8251684904098511,0.00048035383224487305
ERR2510398,site.06.subj.SSM_0128-14.lab.06MIL0176.iso.1,0.015136390924453735,0.011664003133773804,0.10305634140968323,0.09098345041275024,0.011095136404037476,0.08944198489189148,0.8088090419769287,0.44246387481689453,0.03966176509857178,0.009853839874267578,0.4030919671058655,0.4466627538204193,0.016537457704544067
ERR2510394,site.06.subj.JHL_0054-14.lab.06MIL0172.iso.1,0.012652307748794556,0.07633647322654724,0.3034925162792206,0.15324100852012634,0.01147913932800293,0.0019245445728302002,0.32214149832725525,0.23531228303909302,0.004374444484710693,0.0005142390727996826,0.15784496068954468,0.3464837074279785,0.0006496608257293701
ERR2510386,site.06.subj.RLH_0261-14.lab.06MIL0164.iso.1,0.013576388359069824,0.005031704902648926,0.7952682971954346,0.8841739892959595,0.01755821704864502,0.9904336929321289,0.9940695762634277,0.24843481183052063,0.9060262441635132,0.6146227717399597,0.7288095355033875,0.9858466386795044,0.9824627637863159
ERR2510376,site.06.subj.MHL_0156-14.lab.06MIL0152.iso.1,0.0031543374061584473,0.0052890777587890625,0.32874783873558044,0.3503361642360687,0.0284653902053833,0.9130598306655884,0.9712309837341309,0.2216593325138092,0.6217414140701294,0.4472769796848297,0.31448596715927124,0.9683698415756226,0.699567437171936
ERR2510375,site.06.subj.SSM_0247-R.lab.06MIL0149.iso.1,0.9788293838500977,0.9701520204544067,0.9957810640335083,0.9974346160888672,0.9020208120346069,0.8902639150619507,0.994674563407898,0.9379258155822754,0.962883710861206,0.9171309471130371,0.9648972153663635,0.9913259744644165,0.9999222755432129
ERR2510373,site.06.subj.ATH_0065-14.lab.06MIL0147.iso.1,0.06972044706344604,0.0036004185676574707,0.6139806509017944,0.6356985569000244,0.2227252721786499,0.8945750594139099,0.8256188631057739,0.5000829696655273,0.7126269936561584,0.5856687426567078,0.894965648651123,0.6563674807548523,0.9585769176483154
ERR2510372,site.06.subj.GDH_16999.lab.06MIL0146.iso.1,0.6977584958076477,0.4015457034111023,0.9561907052993774,0.9774071574211121,0.5280762314796448,0.018790066242218018,0.9364994168281555,0.17688706517219543,0.22198671102523804,0.025555521249771118,0.5848311185836792,0.9619592428207397,0.06867042183876038
ERR2510369,site.06.subj.JHL_0030-14.lab.06MIL0143.iso.1,0.004490405321121216,0.0034708380699157715,0.04712727665901184,0.049374163150787354,0.009545862674713135,0.07061657309532166,0.8984811305999756,0.1669291853904724,0.02902081608772278,0.00702744722366333,0.1032019555568695,0.8451984524726868,0.0028465688228607178
ERR2510367,site.06.subj.SSM_0236-R.lab.06MIL0141.iso.1,0.9812659025192261,0.9672965407371521,0.9957612156867981,0.9975693225860596,0.8779488801956177,0.8964110612869263,0.9946178197860718,0.9371352195739746,0.9627848863601685,0.9135298728942871,0.9618926048278809,0.9905704259872437,0.999915599822998
ERR2510366,site.06.subj.JHL_0037-14.lab.06MIL0140.iso.1,0.06684193015098572,0.0988118052482605,0.15464460849761963,0.04081842303276062,0.49981001019477844,0.5606989860534668,0.8479416370391846,0.5591110587120056,0.5471935272216797,0.6020475625991821,0.6745088696479797,0.1562274992465973,0.6886698603630066
ERR2510365,site.06.subj.RLH_0251-14.lab.06MIL0139.iso.1,0.008112221956253052,0.007088035345077515,0.15258246660232544,0.5372694730758667,0.4025849401950836,0.009380817413330078,0.9315452575683594,0.1554921567440033,0.04360422492027283,0.006297200918197632,0.3112112283706665,0.9488706588745117,0.0011462569236755371
ERR2510364,site.06.subj.MHL_0162-14.lab.06MIL0137.iso.1,0.006573796272277832,0.0057464540004730225,0.13745734095573425,0.33418047428131104,0.03697562217712402,0.10828688740730286,0.9357597231864929,0.11070924997329712,0.0972752571105957,0.015348225831985474,0.12961938977241516,0.9544214606285095,0.00514647364616394
ERR2510361,site.06.subj.MHL_0159-14.lab.06MIL0134.iso.1,0.00800555944442749,0.01390114426612854,0.03855401277542114,0.08683505654335022,0.02294677495956421,0.07374098896980286,0.0669327974319458,0.005175381898880005,0.03837063908576965,0.01320868730545044,0.0013605058193206787,0.32025444507598877,0.0031304359436035156
ERR2510360,site.06.subj.06TB_0002.lab.06MIL0463.iso.1,0.01841333508491516,0.04559025168418884,0.14173623919487,0.10454043745994568,0.0046155452728271484,0.6815499067306519,0.4847663640975952,0.803333580493927,0.05862632393836975,0.12076786160469055,0.37197285890579224,0.08837530016899109,0.7799697518348694
ERR2510359,site.06.subj.SSM_0220-R.lab.06MIL0132.iso.1,0.9783428907394409,0.9694082736968994,0.9957590103149414,0.9973938465118408,0.9009522795677185,0.8909165859222412,0.9946719408035278,0.9381328821182251,0.9628959894180298,0.9165428876876831,0.9654784798622131,0.9911172389984131,0.9999222755432129
ERR2510358,site.06.subj.MHL_0153-14.lab.06MIL0131.iso.1,0.13644972443580627,0.027070552110671997,0.019410043954849243,0.3698420524597168,0.09030622243881226,0.9585561156272888,0.9355164766311646,0.9776442050933838,0.6539682745933533,0.580148458480835,0.9117885828018188,0.39727383852005005,0.9901923537254333
ERR2510356,site.06.subj.MHL_0166-14.lab.06MIL0129.iso.1,0.5996138453483582,0.008208006620407104,0.7792407274246216,0.6041038632392883,0.5831270217895508,0.9294748902320862,0.9854750037193298,0.759113073348999,0.9370990991592407,0.7264953851699829,0.9318665266036987,0.9780207276344299,0.9878368377685547
ERR2510346,site.06.subj.SSM_0201-R.lab.06MIL0119.iso.1,0.9298121929168701,0.9015122056007385,0.9763425588607788,0.9507623910903931,0.7987651228904724,0.7977010011672974,0.9582555294036865,0.9621333479881287,0.8881121873855591,0.7403573989868164,0.9695876836776733,0.9010465145111084,0.9993329048156738
ERR2510338,site.06.subj.SGD_0011-14.lab.06MIL0111.iso.1,0.016841411590576172,0.011008232831954956,0.08948904275894165,0.3451778292655945,0.5529782176017761,0.43755441904067993,0.5047636032104492,0.24159616231918335,0.6032637357711792,0.2886325716972351,0.6059523820877075,0.04041251540184021,0.31800633668899536
ERR2510327,site.06.subj.SSM_0179-R.lab.06MIL0098.iso.1,0.9788925647735596,0.9702873229980469,0.9957483410835266,0.9974212646484375,0.9025626182556152,0.8911426663398743,0.9946606755256653,0.939288854598999,0.9631861448287964,0.9176665544509888,0.9657405614852905,0.9910471439361572,0.9999244213104248
ERR2510326,site.06.subj.PIMS_0004-14.lab.06MIL0097.iso.1,0.0008253157138824463,0.0025065243244171143,0.614879846572876,0.30260545015335083,0.8326519727706909,0.963813304901123,0.9940890669822693,0.6869245171546936,0.9365256428718567,0.9539458751678467,0.9507254958152771,0.986687421798706,0.9974207878112793
ERR2510324,site.06.subj.SSM_0114-14.lab.06MIL0095.iso.1,0.03788787126541138,0.2910478115081787,0.9244445562362671,0.9480171203613281,0.8128511309623718,0.6227191090583801,0.9870128035545349,0.44382479786872864,0.7757190465927124,0.4498232305049896,0.9220569133758545,0.9407981634140015,0.9818992018699646
ERR2510322,site.06.subj.ATH_0061-14.lab.06MIL0093.iso.1,0.9771963357925415,0.9374732971191406,0.9899183511734009,0.9918118715286255,0.8829523324966431,0.9432570934295654,0.9526817202568054,0.9665970802307129,0.9576360583305359,0.9411523342132568,0.9718477725982666,0.8751049637794495,0.9999563097953796
ERR2510321,site.06.subj.SGD_0012-14.lab.06MIL0092.iso.1,0.004993736743927002,0.01216939091682434,0.040141940116882324,0.054818034172058105,0.01149788498878479,0.122282475233078,0.05212429165840149,0.0055637359619140625,0.0339587926864624,0.018493980169296265,0.0014224052429199219,0.2841120958328247,0.006812930107116699
ERR2510319,site.06.subj.SSM_0161-R.lab.06MIL0087.iso.1,0.9530415534973145,0.8998267650604248,0.9753051400184631,0.9941484332084656,0.6701459884643555,0.007094055414199829,0.9141894578933716,0.39979881048202515,0.16368332505226135,0.036891549825668335,0.6527191996574402,0.9787871837615967,0.057915955781936646
ERR2510317,site.06.subj.SGD_0010-14.lab.06MIL0085.iso.1,0.006076455116271973,0.005456268787384033,0.5534183382987976,0.6216453313827515,0.277968168258667,0.9478311538696289,0.9821256399154663,0.3573429584503174,0.8083266019821167,0.7207927107810974,0.7978971004486084,0.9790496826171875,0.9536319971084595
ERR2510315,site.06.subj.ATH_0060-14.lab.06MIL0083.iso.1,0.00021836161613464355,3.958074012189172e-05,0.005024820566177368,0.05647352337837219,0.0002092421054840088,0.6030729413032532,0.05993443727493286,0.0051482319831848145,0.24267736077308655,0.006311744451522827,0.0008702576160430908,0.006567806005477905,0.018789738416671753
ERR2510314,site.06.subj.SSM_0154-R.lab.06MIL0082.iso.1,0.9803038835525513,0.9712648987770081,0.9961977601051331,0.9975219964981079,0.8892309069633484,0.9002422094345093,0.9945201277732849,0.9389398097991943,0.9641634225845337,0.9202754497528076,0.9628161191940308,0.9911395311355591,0.9999327659606934
ERR2510311,site.06.subj.MHL_0013-12.lab.06MIL0079.iso.1,0.006495624780654907,0.006028920412063599,0.4291176199913025,0.562332034111023,0.6371489763259888,0.8971297740936279,0.9821934700012207,0.42827948927879333,0.8418934345245361,0.6871670484542847,0.8278659582138062,0.9826361536979675,0.94019615650177
ERR2510307,site.06.subj.MHL_0150-14.lab.06MIL0075.iso.1,0.03387993574142456,0.002263367176055908,0.7052997350692749,0.4354139268398285,0.32093924283981323,0.9283766746520996,0.99149489402771,0.5859177708625793,0.9074915647506714,0.6510932445526123,0.9395993947982788,0.9773051738739014,0.9760431051254272
ERR2510305,site.06.subj.MHL_0143-14.lab.06MIL0073.iso.1,0.006306588649749756,0.005401968955993652,0.11075156927108765,0.09893766045570374,0.06842157244682312,0.9964781999588013,0.9240188598632812,0.7487883567810059,0.7983678579330444,0.9321889281272888,0.7800989151000977,0.5735242962837219,0.9986332058906555
ERR2510302,site.06.subj.JHL_1344-15-R.lab.06MIL0070.iso.1,0.007907599210739136,0.0072467029094696045,0.8193036317825317,0.8966904878616333,0.601131796836853,0.9330122470855713,0.9897785186767578,0.3468118906021118,0.9084951877593994,0.716160774230957,0.8632075786590576,0.991181492805481,0.9845238924026489
ERR2510299,site.06.subj.SSM_0109-14.lab.06MIL0066.iso.1,0.015090703964233398,0.011707842350006104,0.10325202345848083,0.09161466360092163,0.011372655630111694,0.08936643600463867,0.8086758852005005,0.44264310598373413,0.03995382785797119,0.009966254234313965,0.4038275480270386,0.4479404091835022,0.01661255955696106
ERR2510296,site.06.subj.SZH_0121-15.lab.06MIL0062.iso.1,0.04303368926048279,0.005390524864196777,0.30923992395401,0.6019858121871948,0.22716444730758667,0.01729947328567505,0.9523710012435913,0.1872832179069519,0.0851747989654541,0.007553547620773315,0.3814464807510376,0.9611477851867676,0.0032296180725097656
ERR2510294,site.06.subj.MHL_1323-15-R.lab.06MIL0060.iso.1,0.01429206132888794,0.029470980167388916,0.5039893984794617,0.8278630971908569,0.609220027923584,0.044002026319503784,0.8600140810012817,0.11489042639732361,0.19421830773353577,0.028849869966506958,0.6308461427688599,0.8346952199935913,0.03947070240974426
ERR2510286,site.06.subj.RLH_0237-14.lab.06MIL0052.iso.1,0.16643431782722473,0.0028974413871765137,0.8270914554595947,0.9235560894012451,0.5505029559135437,0.9552088379859924,0.9925719499588013,0.597147524356842,0.9548449516296387,0.8109133243560791,0.9172371625900269,0.9902439117431641,0.9922308921813965
ERR2510285,site.06.subj.MHL_0146-14.lab.06MIL0051.iso.1,0.23153814673423767,0.001723170280456543,0.6800253391265869,0.8102348446846008,0.6947036981582642,0.9702573418617249,0.9890954494476318,0.7586876153945923,0.9703470468521118,0.9121375679969788,0.9602575898170471,0.965335488319397,0.9970632791519165
ERR2510284,site.06.subj.MHL_0142-14.lab.06MIL0050.iso.1,0.03969979286193848,0.02949032187461853,0.5413888692855835,0.9537334442138672,0.5810343027114868,0.020627617835998535,0.904688835144043,0.07632917165756226,0.17991629242897034,0.013924002647399902,0.6029478311538696,0.8067936897277832,0.016002357006072998
ERR2510282,site.06.subj.MHL_0135-14.lab.06MIL0048.iso.1,0.0025748610496520996,0.0027332603931427,0.17607268691062927,0.28633424639701843,0.3316457271575928,0.11566495895385742,0.950212836265564,0.31466856598854065,0.19516843557357788,0.03514140844345093,0.6942588090896606,0.94950270652771,0.03921419382095337
ERR2510277,site.06.subj.ATH_0057-14.lab.06MIL0042.iso.1,0.5161431431770325,0.4874024987220764,0.8937315940856934,0.978560209274292,0.44667887687683105,0.005945712327957153,0.906532347202301,0.07152903079986572,0.11079439520835876,0.007415711879730225,0.22743180394172668,0.9789113998413086,0.006376743316650391
ERR2510275,site.06.subj.SSM_0108-R.lab.06MIL0040.iso.1,0.9783428907394409,0.9694082736968994,0.9957590103149414,0.9973938465118408,0.9009522795677185,0.8909165859222412,0.9946719408035278,0.9381328821182251,0.9628959894180298,0.9165428876876831,0.9654784798622131,0.9911172389984131,0.9999222755432129
ERR2510269,site.06.subj.SSM_0095-R.lab.06MIL0032.iso.1,0.9044897556304932,0.9013412594795227,0.9787836074829102,0.9537550210952759,0.8692997097969055,0.8809782266616821,0.9404377937316895,0.9408957958221436,0.9161162376403809,0.8305678963661194,0.9640458226203918,0.9071403741836548,0.9997403025627136
ERR2510267,site.06.subj.RLH_0091-15R.lab.06MIL0030.iso.1,0.9787309169769287,0.9701456427574158,0.9957897663116455,0.9974263906478882,0.9020400643348694,0.8913443088531494,0.9947148561477661,0.938874363899231,0.9631550312042236,0.9172871112823486,0.9657202959060669,0.9911673665046692,0.9999246597290039
ERR2510250,site.06.subj.RLH_0232-14.lab.06MIL0009.iso.1,0.008375823497772217,0.02311435341835022,0.2527572512626648,0.7693527936935425,0.3204457759857178,0.0187646746635437,0.8641707897186279,0.12943637371063232,0.07685771584510803,0.010933548212051392,0.4579395353794098,0.6319859623908997,0.005533546209335327
ERR2510249,site.06.subj.RLH_0234-14.lab.06MIL0008.iso.1,0.17541071772575378,0.05001389980316162,0.47905853390693665,0.19073554873466492,0.006556659936904907,0.18966132402420044,0.9335596561431885,0.6239805817604065,0.10646018385887146,0.020711958408355713,0.5421542525291443,0.6860815286636353,0.07112905383110046
ERR2510248,site.06.subj.SSM_0043-R.lab.06MIL0007.iso.1,0.9803038835525513,0.9712648987770081,0.9961977601051331,0.9975219964981079,0.8892309069633484,0.9002422094345093,0.9945201277732849,0.9389398097991943,0.9641634225845337,0.9202754497528076,0.9628161191940308,0.9911395311355591,0.9999327659606934
ERR2510246,site.06.subj.MHL_0130-14.lab.06MIL0005.iso.1,0.003189772367477417,0.003937780857086182,0.1569373607635498,0.3794640898704529,0.00820896029472351,0.6909017562866211,0.9645558595657349,0.26945364475250244,0.18574944138526917,0.07869139313697815,0.40763071179389954,0.9231085777282715,0.18881261348724365
ERR4810491,site.02.subj.0002.lab.2014222005.iso.1,0.9216234683990479,0.9110735654830933,0.9798550605773926,0.9555426836013794,0.874678373336792,0.8609203100204468,0.9372280836105347,0.9375717639923096,0.9164798259735107,0.8191638588905334,0.9600239992141724,0.9093433022499084,0.9996798038482666
ERR4810493,site.02.subj.0004.lab.2014222010.iso.1,0.9022817611694336,0.8953806161880493,0.9744941592216492,0.9545525908470154,0.8550554513931274,0.8721268177032471,0.9163451194763184,0.9143153429031372,0.9087748527526855,0.8193861246109009,0.9460761547088623,0.8845627307891846,0.999577522277832
ERR4810494,site.02.subj.0005.lab.2014222011.iso.1,0.9216234683990479,0.9110735654830933,0.9798550605773926,0.9555426836013794,0.874678373336792,0.8609203100204468,0.9372280836105347,0.9375717639923096,0.9164798259735107,0.8191638588905334,0.9600239992141724,0.9093433022499084,0.9996798038482666
ERR4810495,site.02.subj.0006.lab.2014222013.iso.1,0.9588193893432617,0.8759607076644897,0.9620908498764038,0.9674478769302368,0.9471055269241333,0.9430779814720154,0.881203830242157,0.9481080770492554,0.9200291633605957,0.937041163444519,0.954582691192627,0.9342113733291626,0.9999338388442993
ERR4810497,site.02.subj.0007.lab.2014222016.iso.1,0.9216234683990479,0.9110735654830933,0.9798550605773926,0.9555426836013794,0.874678373336792,0.8609203100204468,0.9372280836105347,0.9375717639923096,0.9164798259735107,0.8191638588905334,0.9600239992141724,0.9093433022499084,0.9996798038482666
ERR4810498,site.02.subj.0008.lab.2014222017.iso.1,0.9039965867996216,0.9290543794631958,0.8733410835266113,0.9697631597518921,0.928229808807373,0.8843733072280884,0.9245376586914062,0.9133263826370239,0.8682262897491455,0.8748577833175659,0.9599257707595825,0.9458643794059753,0.999599814414978
